MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
152,2,81,25,0,0,89,1,4,6,28,2,43,0,2,2,8,79,3,5,0,100,Good
187,2,92,32,0,0,97,19,6,6,11,4,29,1,4,4,47,101,8,2,3,63,Bad
197,2,81,21,1,1,96,67,6,6,24,2,46,-7,2,2,11,-8,4,3,1,80,Bad
175,3,61,19,0,0,100,-7,7,8,16,5,37,4,1,1,95,91,8,4,4,92,Bad
42,4,17,12,0,0,100,-7,7,8,16,4,6,0,2,2,57,-8,8,1,3,75,Bad
119,8,54,22,0,0,100,-7,7,8,25,3,36,0,3,3,28,92,2,2,0,67,Bad
125,12,48,30,0,0,97,38,6,6,30,0,43,0,3,3,47,68,5,4,2,69,Bad
49,6,28,13,0,0,100,-7,7,8,13,1,46,0,1,1,1,59,1,2,0,60,Good
116,9,49,10,0,0,100,-7,7,8,10,1,80,0,1,0,94,82,2,4,-8,100,Bad
180,2,61,12,8,6,67,30,6,2,18,3,44,-7,0,0,46,97,4,1,2,86,Bad
256,1,55,12,0,0,92,5,4,6,13,1,38,0,2,2,14,50,2,2,0,40,Bad
79,7,42,15,0,0,100,-7,7,8,15,2,20,0,3,3,35,-8,6,-8,1,75,Bad
264,2,81,42,1,1,100,-7,7,8,44,3,21,0,3,3,15,50,6,3,1,50,Good
143,9,79,12,1,1,88,48,6,6,16,2,31,0,0,0,61,83,1,1,1,33,Bad
45,3,27,3,0,0,100,-7,7,8,4,1,67,0,1,1,55,45,1,1,0,100,Bad
195,3,66,20,2,2,75,1,4,2,24,7,29,8,0,0,88,65,6,3,3,90,Bad
25,1,13,7,0,0,100,-7,7,8,9,3,22,-7,3,3,73,-8,2,1,1,50,Bad
220,7,97,33,0,0,97,20,6,6,39,1,59,1,1,1,1,71,2,4,0,55,Bad
213,1,149,15,0,0,89,18,6,6,18,2,28,-7,0,0,58,-8,5,-8,1,63,Bad
129,8,48,21,0,0,90,-8,6,6,21,2,24,0,0,0,57,82,4,2,2,86,Bad
175,5,64,34,0,0,100,-7,7,8,34,2,29,4,1,1,53,99,5,2,0,50,Good
-8,4,43,15,0,0,93,44,6,6,15,1,53,-7,2,2,44,89,3,3,0,75,Good
327,2,94,32,0,0,97,59,6,6,12,1,19,5,1,1,62,59,9,2,2,63,Bad
302,0,59,17,1,1,100,-7,7,8,19,3,50,0,2,2,82,93,4,2,2,86,Bad
158,1,75,31,2,1,88,14,6,3,34,1,32,0,1,1,71,5,3,2,2,29,Bad
162,7,56,15,0,0,87,2,4,6,15,1,27,0,0,0,85,-8,3,1,2,100,Bad
217,12,82,27,4,3,72,30,6,3,32,0,41,0,4,3,5,85,1,4,-8,45,Bad
80,2,45,31,2,1,81,18,6,4,38,8,27,-7,3,3,8,98,1,3,-8,29,Bad
170,12,94,16,0,0,100,-7,7,8,16,0,38,-8,0,0,8,-8,3,1,0,57,Good
148,21,86,21,3,3,88,16,5,2,24,0,71,-7,4,4,63,27,2,5,1,100,Bad
304,17,112,31,1,1,94,8,4,3,32,0,31,0,1,1,35,56,5,2,1,62,Bad
400,3,97,17,1,1,94,35,6,6,17,2,18,2,1,1,2,96,4,2,0,75,Good
281,14,101,36,0,0,100,-7,7,8,36,0,14,0,0,0,68,28,10,2,5,57,Bad
355,9,122,38,0,0,97,-8,6,6,38,1,26,-7,0,0,1,-8,7,1,0,44,Good
211,8,105,17,0,0,100,-7,7,8,17,1,35,-7,0,0,24,62,2,3,0,63,Good
112,1,50,13,0,0,93,30,6,6,14,4,43,0,1,1,8,77,2,2,1,50,Bad
80,7,55,31,0,0,100,-7,7,8,46,1,13,-7,4,4,58,-8,11,1,4,80,Bad
13,4,8,3,0,0,100,-7,7,8,3,2,33,-7,3,3,2,-8,1,1,0,67,Bad
151,9,65,30,1,1,100,-7,6,8,31,1,19,-7,1,1,56,21,10,3,5,76,Bad
163,6,62,15,4,4,89,4,1,3,19,3,16,0,2,2,21,-8,4,1,0,45,Good
138,5,74,24,0,0,96,30,6,6,28,1,57,0,1,1,5,-8,3,1,0,57,Bad
242,14,101,64,0,0,100,-7,7,8,69,0,23,-7,0,0,2,15,2,3,0,26,Good
140,16,79,16,0,0,100,-7,7,8,17,0,18,0,0,0,3,-8,1,1,0,22,Good
74,6,46,17,0,0,100,-7,7,8,17,1,29,9,0,0,17,61,2,3,1,45,Good
68,4,33,10,0,0,100,-7,7,8,10,4,50,0,0,0,58,71,5,4,0,100,Bad
148,17,113,13,0,0,100,-7,7,8,12,0,15,4,1,1,2,-8,4,-8,0,44,Good
291,4,103,9,4,2,43,1,0,2,14,1,14,-7,6,6,43,-8,3,1,1,67,Bad
131,22,90,14,0,0,100,-7,7,8,15,0,50,-7,0,0,2,-8,1,1,0,50,Bad
158,7,62,17,1,1,89,13,6,2,19,1,37,20,0,0,19,47,1,3,0,80,Bad
404,4,130,26,1,0,81,3,4,5,27,1,15,0,0,0,19,49,5,2,1,44,Bad
195,5,51,17,2,2,84,5,1,2,19,3,53,0,1,1,32,83,2,2,2,75,Bad
160,11,79,10,1,1,91,16,6,4,11,1,55,-7,1,1,16,-8,1,1,1,67,Bad
132,4,78,15,1,1,88,46,6,3,16,1,44,0,2,2,80,-8,2,1,1,60,Good
180,3,87,18,0,0,100,-7,7,8,5,1,28,18,0,0,0,72,0,1,-8,13,Good
114,8,48,42,0,0,100,-7,7,8,42,2,24,0,1,1,26,-8,10,1,3,52,Bad
294,12,126,16,2,2,84,21,6,3,13,0,58,1,1,1,46,50,1,2,1,75,Good
291,3,116,14,0,0,100,-7,7,8,14,1,36,0,6,6,45,69,6,3,2,75,Bad
224,2,89,36,1,1,87,7,4,6,41,3,38,0,8,7,76,24,4,6,2,71,Good
171,6,89,16,0,0,94,71,6,6,17,1,12,0,1,1,51,-8,5,1,4,50,Bad
229,14,104,35,0,0,100,-7,7,8,36,0,22,19,0,0,74,65,6,3,1,69,Good
206,7,83,23,0,0,100,-7,7,8,25,2,44,23,0,0,18,89,1,2,0,60,Good
51,4,29,19,0,0,100,-7,7,8,22,1,32,1,2,2,0,95,2,3,0,64,Bad
166,2,77,9,0,0,100,-7,6,8,10,1,40,0,5,5,7,-8,1,1,0,33,Good
290,0,59,21,2,2,92,26,6,6,26,5,35,0,10,9,2,82,4,6,0,58,Bad
271,10,113,26,0,0,100,-7,7,8,32,2,27,-7,1,0,13,50,2,3,0,33,Good
188,7,123,21,0,0,77,36,6,6,22,3,9,0,1,1,68,-8,5,-8,2,83,Bad
145,3,53,33,0,0,100,-7,7,8,33,4,33,0,6,6,31,99,4,3,0,39,Good
151,3,56,20,0,0,100,-7,7,8,21,1,25,17,0,0,7,-8,1,1,0,60,Good
222,3,73,38,0,0,100,-7,7,8,39,3,31,0,2,2,8,100,3,2,0,38,Good
23,7,15,5,0,0,80,5,4,6,5,2,40,0,2,2,76,-8,3,1,1,100,Bad
316,15,116,16,3,1,57,3,2,4,21,0,14,0,2,2,28,-8,4,-8,0,50,Bad
62,7,35,17,0,0,88,12,6,6,2,2,18,0,1,1,63,46,3,2,3,45,Bad
155,5,70,20,0,0,100,-7,7,8,20,1,20,0,1,1,41,22,2,3,1,63,Good
90,4,55,52,0,0,98,3,4,6,22,3,33,0,2,2,15,51,9,6,2,60,Bad
95,30,65,5,0,0,80,67,6,6,5,0,60,-8,0,0,2,57,1,1,0,67,Good
98,16,49,11,0,0,91,16,6,6,11,0,36,4,4,4,56,79,1,1,0,67,Bad
170,2,10,3,0,0,100,-7,7,8,24,3,25,0,3,3,2,-8,2,1,0,75,Good
195,27,86,19,0,0,100,-7,7,8,20,0,40,-8,0,0,76,45,6,1,4,70,Good
147,39,68,11,0,0,92,28,6,6,12,0,42,1,1,1,86,53,2,2,1,80,Bad
46,2,23,9,1,1,100,-7,6,8,10,2,40,1,5,4,56,72,5,2,0,88,Bad
226,8,80,26,0,0,96,36,6,6,27,3,26,9,0,0,44,78,4,3,1,75,Good
123,1,52,23,0,0,100,-7,7,8,24,3,33,5,0,0,38,43,4,5,1,75,Good
177,4,52,25,0,0,96,27,6,6,26,1,23,3,3,3,14,77,4,3,0,62,Good
71,8,36,9,0,0,78,2,4,6,9,1,67,0,3,3,93,82,1,2,1,100,Bad
176,8,96,22,0,0,95,11,4,6,22,1,27,0,0,0,62,17,2,6,1,89,Bad
287,12,82,25,1,1,85,8,0,2,26,0,23,8,0,0,36,-8,7,1,2,47,Bad
137,4,56,36,1,1,100,-7,6,8,40,9,55,0,3,3,32,92,7,5,2,75,Bad
254,7,102,21,0,0,100,-7,7,8,24,1,54,0,0,0,0,8,3,2,0,100,Bad
237,5,78,27,0,0,100,-7,7,8,27,2,11,15,0,0,35,-8,5,1,2,67,Good
65,9,43,16,0,0,100,-7,7,8,16,1,25,-7,0,0,79,91,7,2,5,75,Bad
454,89,173,9,0,0,100,-7,7,8,9,0,33,0,1,1,1,-8,1,-8,0,33,Bad
282,4,71,29,2,2,88,1,4,2,32,4,69,0,1,1,4,81,5,4,0,82,Bad
87,5,35,15,0,0,67,12,6,6,15,2,60,0,2,2,0,76,1,2,-8,50,Bad
195,3,53,33,0,0,100,-7,7,8,33,8,21,-7,2,2,1,-8,2,1,0,36,Good
311,7,144,27,1,1,96,47,6,2,44,2,29,6,0,0,3,77,1,2,0,17,Bad
279,3,90,31,1,1,97,12,6,4,33,3,18,0,2,2,5,95,4,3,0,47,Bad
81,2,35,34,0,0,97,-8,6,6,36,6,25,0,6,6,35,74,11,6,2,71,Bad
79,6,32,18,0,0,100,-7,7,8,19,6,26,0,4,4,20,100,6,2,1,57,Bad
323,6,107,44,1,1,96,77,6,6,46,1,22,0,0,0,46,94,18,3,3,60,Bad
121,41,84,18,0,0,94,38,6,6,1,0,33,-8,0,0,18,-8,3,1,1,50,Good
163,19,73,14,0,0,93,27,6,6,14,0,64,0,0,0,51,58,2,2,2,67,Bad
198,41,83,14,0,0,100,-7,7,8,17,0,29,-7,0,0,53,-8,4,1,1,71,Bad
271,2,88,31,0,0,97,12,6,6,34,4,18,0,1,1,16,-8,5,1,0,55,Good
108,4,50,15,0,0,100,-7,7,8,18,3,44,4,4,4,66,60,6,2,3,100,Bad
146,9,82,26,0,0,100,-7,7,8,26,1,19,20,0,0,21,70,4,2,0,58,Good
28,2,16,3,0,0,100,-7,7,8,4,2,25,0,1,1,36,49,3,1,0,100,Good
203,7,81,19,2,1,86,3,3,5,21,2,33,-7,3,3,56,87,3,2,1,83,Good
16,7,12,2,1,1,100,-7,7,8,3,1,100,0,0,0,-8,89,-8,2,-8,100,Bad
324,20,143,21,0,0,100,-7,7,8,21,0,33,-8,0,0,10,-8,4,1,0,70,Good
308,17,147,27,0,0,96,-7,5,7,27,0,52,0,0,0,3,55,5,2,0,78,Good
30,13,20,3,0,0,67,-8,6,6,4,0,100,0,0,0,-8,72,-8,3,-8,100,Bad
81,6,41,22,0,0,95,12,5,6,22,3,59,-7,1,1,100,61,7,6,5,93,Bad
342,25,110,8,0,0,100,-7,7,8,8,0,63,-8,0,0,0,-8,0,-8,-8,0,Good
137,7,51,27,0,0,93,12,6,6,27,3,30,0,1,1,43,-8,6,2,3,53,Bad
134,2,63,35,0,0,93,32,6,6,40,3,40,0,0,0,22,55,5,4,0,60,Good
131,3,84,20,0,0,100,-7,7,8,14,6,60,-7,4,4,48,50,4,8,2,93,Bad
208,7,131,15,0,0,100,-7,7,8,33,1,33,1,1,1,12,-8,1,1,0,40,Good
336,88,241,24,2,1,88,73,6,5,21,0,15,-8,0,0,0,-8,0,-8,0,0,Good
173,3,44,14,1,1,100,-7,7,8,14,2,14,-7,0,0,45,89,4,2,1,75,Good
76,23,46,19,2,2,95,6,0,2,21,0,55,0,0,0,87,58,4,5,4,75,Bad
-8,16,45,8,0,0,100,-7,7,8,0,0,25,-8,0,0,4,-8,2,1,-8,60,Good
179,6,69,25,1,1,100,-7,6,8,25,4,32,0,1,1,43,77,6,3,3,75,Bad
168,1,93,21,1,0,79,6,3,5,24,1,8,-7,2,2,26,-8,5,1,0,38,Bad
331,10,121,52,0,0,100,-7,7,8,54,1,28,0,2,2,47,90,7,2,1,53,Good
311,7,121,30,0,0,87,11,6,6,31,2,26,10,0,0,70,78,12,3,0,94,Good
41,10,19,8,0,0,88,8,4,6,8,4,50,0,2,2,73,79,2,2,1,80,Good
165,2,45,18,0,0,85,2,4,6,20,4,30,0,4,3,13,-8,6,1,0,58,Bad
191,0,76,53,1,1,100,-7,0,8,54,7,48,-7,3,3,51,60,13,5,1,78,Bad
598,4,205,37,0,0,100,-7,7,8,37,2,22,0,1,1,28,7,7,4,1,50,Bad
163,1,78,26,0,0,100,-7,7,8,27,3,48,1,4,4,81,100,6,2,2,75,Bad
348,11,109,20,0,0,100,-7,7,8,20,1,40,8,0,0,4,82,3,3,0,86,Good
154,4,62,16,1,1,94,65,6,2,18,4,22,0,4,4,42,75,9,2,2,85,Bad
260,2,91,19,1,1,100,-7,0,8,23,4,30,-7,2,2,31,100,3,2,0,75,Good
-8,6,77,18,3,3,100,-7,0,8,0,2,32,0,4,4,19,-8,2,-8,1,40,Good
284,4,96,51,0,0,98,24,6,6,53,3,42,0,2,2,10,-8,3,1,0,40,Good
119,11,58,21,1,1,86,11,0,6,21,1,14,-7,0,0,47,-8,5,-8,3,67,Bad
217,6,72,13,1,1,100,-7,0,8,13,2,31,5,0,0,103,75,4,3,2,100,Bad
56,8,31,14,0,0,100,-7,7,8,15,1,27,1,6,6,87,62,6,2,3,100,Bad
48,6,25,7,0,0,50,2,4,6,8,1,25,0,0,0,75,100,3,1,1,71,Bad
157,31,91,1,8,7,33,1,0,2,11,0,67,0,4,4,100,-8,1,-8,1,100,Good
-8,1,91,15,0,0,94,-8,6,6,0,4,44,9,0,0,60,80,4,4,3,80,Good
135,9,72,27,0,0,100,-7,6,7,27,1,48,3,1,1,16,75,1,3,0,44,Good
83,9,49,31,1,1,97,16,0,6,32,1,16,0,4,4,68,40,14,2,3,76,Good
147,1,56,19,0,0,91,3,4,6,23,3,36,1,3,3,34,-8,3,2,0,63,Good
170,2,76,53,3,2,94,22,5,2,62,4,44,0,4,3,34,3,6,2,2,57,Bad
222,6,103,16,1,0,84,20,5,5,19,2,32,0,0,0,59,-8,5,-8,3,63,Bad
264,4,78,35,0,0,100,-7,7,8,35,7,6,0,2,1,11,-8,6,2,2,47,Bad
108,7,47,10,0,0,100,-7,7,8,2,2,20,23,0,0,19,-8,2,1,0,60,Good
137,6,63,34,0,0,94,1,4,6,34,4,44,0,1,1,56,61,7,4,3,73,Bad
172,2,47,10,0,0,100,-7,7,8,11,5,18,0,1,1,32,-8,5,-8,1,83,Bad
108,6,48,18,0,0,100,-7,7,8,20,4,60,0,0,0,9,50,1,4,0,71,Bad
85,6,40,17,1,0,94,11,3,5,18,2,28,10,0,0,10,-8,3,2,0,36,Good
177,5,64,21,0,0,96,10,4,6,23,1,78,0,0,0,0,-8,0,1,-8,50,Good
181,8,71,25,0,0,100,-7,7,8,25,4,56,0,0,0,45,76,6,6,1,86,Bad
345,14,94,42,0,0,95,34,6,6,43,0,9,0,1,1,2,74,2,1,0,17,Bad
246,7,105,22,0,0,91,13,6,6,23,1,32,-7,0,0,19,-8,4,1,0,38,Bad
97,14,68,24,0,0,100,-7,7,8,33,0,12,-7,0,0,2,-8,1,1,0,25,Bad
-8,3,40,9,0,0,100,-7,7,8,11,4,36,-7,2,2,89,96,3,3,3,88,Bad
397,35,108,21,0,0,100,-7,7,8,21,0,14,0,2,2,23,-8,13,-8,1,81,Bad
-8,9,80,19,4,1,71,1,3,4,0,2,33,15,0,0,46,50,6,4,2,73,Good
346,46,130,11,0,0,100,-7,7,8,26,0,9,-7,1,1,2,-8,3,-8,0,50,Good
149,17,66,16,8,4,61,5,4,2,25,0,29,-7,0,0,19,81,2,2,0,67,Bad
175,7,68,44,0,0,100,-7,6,7,45,3,62,0,3,3,17,92,5,2,0,70,Good
320,5,151,26,0,0,96,12,6,6,24,3,38,4,1,1,23,16,6,2,0,75,Good
247,38,128,14,0,0,100,-7,7,8,6,0,0,-7,0,0,3,-8,2,-8,0,25,Good
246,24,108,14,0,0,87,1,4,6,15,0,13,0,0,0,2,-8,1,1,0,33,Bad
127,11,88,7,0,0,100,-7,7,8,7,1,43,0,1,1,0,86,2,1,-8,75,Bad
167,26,92,16,0,0,100,-7,7,8,16,0,38,0,0,0,1,44,1,2,0,60,Good
138,2,59,10,1,1,67,13,6,2,26,1,17,1,3,3,60,36,4,1,1,63,Bad
137,5,58,31,0,0,88,0,4,6,21,3,41,6,0,0,49,79,6,4,2,91,Bad
155,3,52,31,0,0,100,-7,7,8,31,1,29,-7,2,2,51,98,3,3,2,46,Bad
153,3,15,7,0,0,100,-7,7,8,14,3,29,2,2,2,11,98,3,1,0,80,Good
94,1,24,10,0,0,100,-7,7,8,11,5,27,2,4,4,18,66,3,2,0,63,Bad
158,4,83,27,0,0,100,-7,7,8,31,1,71,0,1,1,1,66,2,3,1,63,Bad
275,0,63,15,1,0,89,29,6,5,18,4,22,0,2,2,18,-8,4,1,0,56,Bad
244,4,96,31,0,0,100,-7,7,8,31,1,42,0,3,3,2,-8,1,1,0,20,Good
136,17,77,7,0,0,100,-7,7,8,6,0,14,-7,0,0,6,-8,2,1,0,75,Good
187,11,82,28,0,0,96,32,6,6,28,1,50,4,2,2,4,59,3,2,0,56,Good
375,23,96,28,0,0,100,-7,7,8,28,0,18,-7,1,1,31,76,5,2,1,44,Good
151,6,82,27,0,0,100,-7,7,8,27,2,44,-8,0,0,17,101,2,2,0,80,Good
351,4,110,34,0,0,100,-7,7,8,36,3,44,4,1,1,2,77,1,8,0,53,Good
407,2,93,49,1,0,94,17,6,5,52,2,35,1,3,3,34,84,2,4,0,50,Good
370,11,96,10,2,2,75,35,6,2,29,1,50,-7,1,1,76,-8,2,1,1,100,Good
191,7,80,25,0,0,100,-7,7,8,26,3,50,1,2,2,16,98,1,1,0,50,Good
85,28,179,3,5,5,50,15,6,4,4,0,0,2,3,3,-8,-8,-8,-8,-8,-8,Bad
113,5,48,13,0,0,86,26,6,6,14,2,14,4,1,1,0,-8,0,1,0,17,Bad
117,12,56,11,0,0,100,-7,7,8,11,0,27,0,1,1,99,6,4,1,2,100,Bad
118,2,48,15,0,0,100,-7,7,8,18,2,24,2,2,2,0,-8,0,1,0,33,Good
437,10,154,15,1,0,67,4,4,5,18,1,11,-7,1,1,27,-8,7,1,1,69,Good
167,7,75,31,0,0,88,2,4,6,33,1,42,0,1,1,74,62,11,2,2,93,Bad
404,12,105,35,0,0,100,-7,7,8,36,0,26,0,3,3,32,61,6,2,0,57,Good
263,39,109,11,0,0,100,-7,7,8,11,0,27,0,1,1,11,-8,2,1,0,50,Bad
119,8,55,13,0,0,100,-7,7,8,15,1,27,6,0,0,89,-8,6,1,2,100,Good
212,36,96,11,0,0,100,-7,7,8,13,0,15,4,1,1,50,-8,4,1,2,71,Bad
177,0,48,31,0,0,100,-7,7,8,34,7,47,0,12,12,45,93,6,6,2,60,Bad
97,2,50,26,2,1,86,4,3,5,28,2,61,-7,1,1,2,47,1,6,0,78,Bad
39,3,16,6,0,0,100,-7,7,8,6,3,33,0,2,2,23,99,2,2,0,80,Bad
73,19,46,7,0,0,100,-7,7,8,7,0,43,19,0,0,-8,-8,-8,1,-8,100,Bad
293,5,88,21,1,1,100,-7,6,8,21,5,43,0,0,0,56,71,5,3,2,89,Bad
460,1,136,38,3,0,91,23,5,5,44,3,50,1,5,5,16,45,8,10,1,75,Good
255,13,54,11,1,1,100,-7,6,8,11,0,18,0,0,0,83,-8,6,1,3,78,Bad
-8,16,161,6,1,0,86,23,6,5,0,0,29,-7,0,0,88,-8,2,1,1,100,Bad
175,7,72,23,0,0,100,-7,7,8,24,1,13,0,2,2,77,75,10,1,6,71,Bad
189,7,17,11,0,0,100,-7,7,8,21,4,36,0,2,2,3,74,2,3,0,86,Good
164,29,75,9,2,2,89,-7,5,7,11,0,22,0,1,1,49,-8,2,-8,1,50,Good
230,3,95,24,0,0,100,-7,7,8,48,3,24,3,2,2,21,-8,3,1,1,36,Good
397,2,106,22,0,0,91,11,6,6,23,1,13,9,0,0,17,-8,7,1,0,50,Bad
156,2,51,14,0,0,100,-7,7,8,15,3,47,0,4,4,31,69,3,2,0,83,Good
196,3,74,17,0,0,94,36,6,6,17,1,53,1,3,3,0,74,0,3,0,50,Good
206,7,75,8,1,0,64,6,4,5,11,1,64,0,0,0,92,-8,2,1,-8,75,Bad
34,4,15,9,0,0,100,-7,7,8,9,3,67,-7,2,2,100,78,2,5,2,100,Bad
137,2,59,29,0,0,94,-7,5,7,33,7,28,1,3,3,36,54,13,3,3,94,Bad
183,7,46,21,1,1,86,20,6,2,22,2,45,0,1,1,36,75,1,4,0,56,Good
75,11,50,31,1,0,97,17,6,5,32,1,22,-7,2,2,18,-8,9,1,1,69,Bad
212,32,103,11,1,1,77,9,0,2,13,0,23,-8,0,0,49,-8,5,1,2,89,Bad
74,8,39,14,0,0,86,18,6,6,14,1,64,-7,2,1,7,92,2,1,-8,75,Bad
124,8,58,33,0,0,94,1,4,6,35,1,39,0,2,2,54,56,3,3,0,89,Bad
361,34,164,24,1,1,85,14,6,2,19,0,27,5,1,0,23,-8,6,1,0,73,Good
92,10,43,11,1,1,82,26,0,6,11,3,36,0,7,7,18,94,3,2,-8,83,Bad
325,13,99,23,1,0,96,75,6,5,24,0,29,0,1,1,50,30,4,3,1,70,Good
368,23,161,9,0,0,100,-7,7,8,9,0,11,23,0,0,35,-8,5,1,1,86,Good
145,11,77,45,0,0,100,-7,6,7,45,1,69,-7,0,0,13,52,5,10,0,71,Bad
97,0,43,28,0,0,100,-7,6,8,30,4,67,0,5,5,48,79,3,5,1,89,Good
56,7,34,8,0,0,88,32,6,6,8,1,38,0,2,1,8,-8,2,1,-8,100,Bad
40,4,20,11,0,0,100,-7,7,8,12,3,27,-7,4,4,69,94,3,2,1,83,Bad
59,10,34,4,0,0,100,-7,7,8,4,2,75,0,5,5,89,74,1,2,-8,100,Bad
83,11,46,22,0,0,95,8,4,6,22,2,14,0,1,1,34,-8,3,2,0,71,Bad
73,3,41,22,0,0,100,-7,7,8,22,2,27,0,1,1,0,94,1,3,0,29,Bad
272,7,90,11,1,1,92,9,0,2,12,2,42,0,0,0,35,95,3,1,1,71,Good
84,12,28,4,2,2,80,61,6,2,6,0,60,0,3,3,101,93,2,2,2,100,Bad
41,11,22,3,0,0,100,-7,7,8,3,1,67,0,0,0,-8,90,-8,1,-8,100,Bad
-8,17,70,34,0,0,97,31,6,6,0,0,47,3,1,1,14,26,5,5,1,71,Bad
155,3,70,21,2,0,74,9,4,2,23,2,57,0,5,5,75,93,1,3,1,100,Bad
199,5,70,32,0,0,94,21,6,6,33,2,27,-7,1,1,2,-8,2,1,0,25,Good
284,21,92,16,0,0,100,-7,7,8,16,0,25,11,0,0,9,71,2,2,0,57,Good
118,4,33,12,2,0,87,1,3,5,15,5,53,-7,1,1,18,87,1,2,0,60,Bad
181,6,62,27,0,0,96,26,6,6,27,4,26,0,2,2,34,-8,3,1,2,33,Good
60,11,26,6,1,0,86,11,3,5,7,1,43,0,0,0,95,-8,2,1,0,75,Good
188,3,75,14,0,0,93,80,6,6,14,1,29,-7,3,3,103,44,3,2,2,100,Bad
245,5,103,17,0,0,100,-7,7,8,17,3,24,0,1,1,16,37,1,2,0,30,Good
91,4,41,31,0,0,100,-7,7,8,32,5,56,0,1,1,71,90,13,4,4,100,Bad
309,36,112,17,2,1,68,7,2,4,19,0,16,0,1,1,54,-8,5,1,2,67,Good
414,14,108,30,0,0,100,-7,7,8,31,0,45,1,2,2,13,13,4,3,0,88,Bad
78,2,31,9,0,0,100,-7,7,8,10,2,40,0,1,1,5,77,2,1,0,60,Bad
150,11,54,14,0,0,100,-7,7,8,15,1,40,0,0,0,32,96,4,2,0,75,Bad
253,13,114,15,0,0,87,9,4,6,15,0,0,0,1,1,8,-8,1,-8,0,17,Good
247,7,97,37,0,0,100,-7,7,8,41,2,37,-7,3,3,59,81,6,2,1,75,Good
22,11,15,7,0,0,100,-7,7,8,7,2,43,0,2,2,46,84,4,3,1,100,Bad
221,3,76,13,0,0,100,-7,7,8,13,4,54,0,3,3,75,96,5,4,2,100,Bad
240,4,64,20,1,0,86,45,6,5,21,2,10,4,1,1,67,-8,6,1,3,70,Bad
128,12,61,29,0,0,97,5,4,6,29,0,45,-7,2,2,37,76,6,8,2,82,Good
93,14,50,7,1,0,63,18,6,5,8,0,50,-7,1,1,93,-8,2,1,2,75,Bad
139,11,80,7,0,0,100,-7,7,8,8,1,25,0,0,0,86,-8,2,1,2,100,Bad
242,6,83,15,3,3,100,-7,6,8,9,4,19,0,2,2,37,-8,4,1,0,75,Good
86,6,45,15,0,0,87,25,6,6,16,3,38,0,2,2,33,-8,4,-8,0,67,Good
65,3,31,20,0,0,100,-7,7,8,20,5,20,0,1,1,41,75,4,2,1,50,Good
158,13,78,10,0,0,100,-7,7,8,11,0,27,0,0,0,4,-8,3,1,0,57,Good
121,2,81,31,0,0,94,30,6,6,13,4,28,9,0,0,2,89,2,3,0,43,Good
313,4,80,24,0,0,100,-7,7,8,24,2,42,0,0,0,25,62,5,2,2,58,Good
156,4,60,19,0,0,95,6,4,6,20,2,30,0,0,0,53,-8,4,1,1,56,Bad
101,8,34,20,1,0,81,8,4,5,21,2,67,0,0,0,30,89,1,8,1,82,Bad
226,4,77,18,0,0,89,28,6,6,18,2,33,0,0,0,30,90,2,2,0,80,Good
175,29,94,4,0,0,100,-7,7,8,6,0,20,-7,4,4,0,-8,0,-8,0,0,Bad
260,1,61,17,1,1,95,6,2,4,23,5,26,-7,0,0,68,88,3,2,1,71,Bad
264,3,113,15,1,1,94,41,6,2,16,2,38,5,2,1,0,69,0,2,0,38,Good
-8,1,97,32,0,0,100,-7,7,8,0,2,9,1,1,1,22,-8,4,-8,0,100,Good
198,4,63,20,0,0,100,-7,7,8,21,4,30,18,0,0,18,80,7,2,1,69,Bad
-8,10,43,14,0,0,93,38,6,6,0,2,53,0,2,2,81,92,4,2,1,86,Bad
336,19,68,6,0,0,100,-7,7,8,10,0,50,18,0,0,73,-8,1,1,0,100,Bad
172,4,68,28,1,0,66,22,6,5,29,2,28,0,3,3,45,80,8,2,1,71,Bad
176,11,76,35,0,0,97,10,4,6,35,1,37,0,0,0,17,52,3,4,1,41,Good
185,23,79,35,0,0,97,9,4,6,37,0,9,-7,2,2,73,-8,11,1,9,86,Bad
207,1,82,22,0,0,96,-8,6,6,24,3,21,0,1,1,72,71,9,3,4,92,Bad
125,1,67,27,1,1,62,1,4,6,29,2,79,1,3,3,15,62,2,3,0,63,Bad
278,3,93,17,0,0,100,-7,7,8,17,4,47,2,2,2,43,-8,3,-8,1,100,Bad
177,30,80,13,0,0,85,26,6,6,13,0,54,0,1,1,42,-8,2,1,0,60,Good
278,1,135,32,2,2,71,4,0,2,34,2,15,0,1,1,3,58,8,2,0,52,Good
-8,2,132,22,0,0,100,-7,7,8,29,2,3,-7,1,1,58,-8,8,-8,4,53,Good
186,35,73,9,1,1,90,-8,6,4,10,0,30,0,0,0,0,11,2,1,0,43,Bad
